INFO flower 2022-12-22 15:28:54,220 | grpc.py:50 | Opened insecure gRPC connection (no certificates were passed)
 83%|████████▎ | 8310/10000 [00:28<00:05, 313.53it/s]
 83%|████████▎ | 8342/10000 [00:28<00:06, 269.87it/s]
 84%|████████▎ | 8374/10000 [00:28<00:05, 282.76it/s]
 84%|████████▍ | 8404/10000 [00:28<00:05, 267.46it/s]
 84%|████████▍ | 8432/10000 [00:29<00:05, 264.27it/s]
 85%|████████▍ | 8470/10000 [00:29<00:05, 294.32it/s]
 85%|████████▌ | 8501/10000 [00:29<00:05, 295.52it/s]
 85%|████████▌ | 8532/10000 [00:29<00:06, 238.42it/s]
 86%|████████▌ | 8567/10000 [00:29<00:05, 265.17it/s]
 86%|████████▌ | 8597/10000 [00:29<00:05, 273.02it/s]
 86%|████████▋ | 8626/10000 [00:29<00:04, 276.02it/s]
 87%|████████▋ | 8655/10000 [00:29<00:05, 255.53it/s]
 87%|████████▋ | 8686/10000 [00:30<00:04, 268.33it/s]
 87%|████████▋ | 8719/10000 [00:30<00:04, 284.93it/s]
 87%|████████▋ | 8749/10000 [00:30<00:04, 268.83it/s]
 88%|████████▊ | 8784/10000 [00:30<00:04, 289.73it/s]
 88%|████████▊ | 8824/10000 [00:30<00:03, 319.04it/s]
 89%|████████▊ | 8857/10000 [00:30<00:03, 315.28it/s]
 89%|████████▉ | 8889/10000 [00:30<00:03, 296.97it/s]
 89%|████████▉ | 8923/10000 [00:30<00:03, 307.19it/s]
 90%|████████▉ | 8956/10000 [00:30<00:03, 311.88it/s]
 90%|████████▉ | 8988/10000 [00:30<00:03, 304.22it/s]
 90%|█████████ | 9028/10000 [00:31<00:02, 330.70it/s]
 91%|█████████ | 9068/10000 [00:31<00:02, 350.46it/s]
 91%|█████████ | 9104/10000 [00:31<00:02, 324.54it/s]
 91%|█████████▏| 9138/10000 [00:31<00:02, 311.18it/s]
 92%|█████████▏| 9170/10000 [00:31<00:03, 256.53it/s]
 92%|█████████▏| 9206/10000 [00:31<00:02, 281.14it/s]
 92%|█████████▏| 9247/10000 [00:31<00:02, 313.03it/s]
 93%|█████████▎| 9281/10000 [00:31<00:02, 295.60it/s]
 93%|█████████▎| 9319/10000 [00:32<00:02, 313.98it/s]
 94%|█████████▎| 9352/10000 [00:32<00:02, 278.87it/s]
 94%|█████████▍| 9382/10000 [00:32<00:02, 283.90it/s]
 94%|█████████▍| 9426/10000 [00:32<00:01, 324.64it/s]
 95%|█████████▍| 9468/10000 [00:32<00:01, 349.77it/s]
 95%|█████████▌| 9505/10000 [00:32<00:01, 328.93it/s]
 95%|█████████▌| 9543/10000 [00:32<00:01, 342.50it/s]
 96%|█████████▌| 9579/10000 [00:32<00:01, 332.49it/s]
 96%|█████████▌| 9613/10000 [00:32<00:01, 313.10it/s]
 96%|█████████▋| 9645/10000 [00:33<00:01, 270.36it/s]
 97%|█████████▋| 9684/10000 [00:33<00:01, 299.97it/s]
 97%|█████████▋| 9725/10000 [00:33<00:00, 327.67it/s]
 98%|█████████▊| 9762/10000 [00:33<00:00, 338.40it/s]
 98%|█████████▊| 9797/10000 [00:33<00:00, 303.80it/s]
 98%|█████████▊| 9833/10000 [00:33<00:00, 317.57it/s]
 99%|█████████▊| 9868/10000 [00:33<00:00, 325.57it/s]
 99%|█████████▉| 9903/10000 [00:33<00:00, 331.00it/s]
 99%|█████████▉| 9937/10000 [00:34<00:00, 313.44it/s]
100%|█████████▉| 9989/10000 [00:34<00:00, 370.11it/s]
100%|██████████| 10000/10000 [00:34<00:00, 292.95it/s]
Loss  1.2057791677636676  accuracy  0.5663  total  10000
now 5382.197902625
interval 0
stay node
Train the model on the training set.
now 5382.201492
interval 0

  0%|          | 0/391 [00:00<?, ?it/s]
  0%|          | 1/391 [00:00<03:07,  2.08it/s]
  1%|          | 2/391 [00:01<03:47,  1.71it/s]
  1%|          | 3/391 [00:01<03:40,  1.76it/s]
  1%|          | 4/391 [00:02<03:44,  1.73it/s]
  1%|▏         | 5/391 [00:02<03:35,  1.79it/s]
  2%|▏         | 6/391 [00:03<03:50,  1.67it/s]
  2%|▏         | 7/391 [00:04<03:45,  1.70it/s]
  2%|▏         | 8/391 [00:04<03:47,  1.68it/s]
  2%|▏         | 9/391 [00:05<04:01,  1.58it/s]
  3%|▎         | 10/391 [00:05<03:41,  1.72it/s]
  3%|▎         | 11/391 [00:06<03:39,  1.73it/s]
  3%|▎         | 12/391 [00:06<03:31,  1.79it/s]
  3%|▎         | 13/391 [00:07<03:33,  1.77it/s]
  4%|▎         | 14/391 [00:07<03:03,  2.05it/s]
  4%|▍         | 15/391 [00:08<02:57,  2.12it/s]
  4%|▍         | 16/391 [00:08<02:44,  2.28it/s]
  4%|▍         | 17/391 [00:08<02:35,  2.40it/s]
  5%|▍         | 18/391 [00:09<02:36,  2.39it/s]
  5%|▍         | 19/391 [00:09<02:35,  2.40it/s]
  5%|▌         | 20/391 [00:10<02:45,  2.24it/s]
  5%|▌         | 21/391 [00:10<02:33,  2.42it/s]
  6%|▌         | 22/391 [00:11<02:28,  2.49it/s]
  6%|▌         | 23/391 [00:11<02:23,  2.57it/s]
  6%|▌         | 24/391 [00:12<02:52,  2.13it/s]
  6%|▋         | 25/391 [00:12<02:59,  2.04it/s]
  7%|▋         | 26/391 [00:13<03:01,  2.01it/s]
  7%|▋         | 27/391 [00:13<02:39,  2.28it/s]
  7%|▋         | 28/391 [00:13<02:36,  2.32it/s]
  7%|▋         | 29/391 [00:14<02:31,  2.39it/s]
  8%|▊         | 30/391 [00:14<02:25,  2.48it/s]
  8%|▊         | 31/391 [00:14<02:17,  2.61it/s]
  8%|▊         | 32/391 [00:15<02:07,  2.82it/s]
  8%|▊         | 33/391 [00:15<02:06,  2.83it/s]
  9%|▊         | 34/391 [00:15<02:10,  2.73it/s]
  9%|▉         | 35/391 [00:16<02:17,  2.58it/s]
  9%|▉         | 36/391 [00:16<02:17,  2.59it/s]
  9%|▉         | 37/391 [00:17<02:12,  2.68it/s]
 10%|▉         | 38/391 [00:17<02:11,  2.69it/s]
 10%|▉         | 39/391 [00:17<02:04,  2.82it/s]
 10%|█         | 40/391 [00:18<02:06,  2.77it/s]
 10%|█         | 41/391 [00:18<02:02,  2.85it/s]
 11%|█         | 42/391 [00:18<02:04,  2.79it/s]
 11%|█         | 43/391 [00:19<02:12,  2.62it/s]
 11%|█▏        | 44/391 [00:19<02:07,  2.72it/s]
 12%|█▏        | 45/391 [00:20<02:11,  2.64it/s]
 12%|█▏        | 46/391 [00:20<02:22,  2.42it/s]
 12%|█▏        | 47/391 [00:20<02:19,  2.46it/s]
 12%|█▏        | 48/391 [00:21<02:13,  2.58it/s]
 13%|█▎        | 49/391 [00:21<02:30,  2.28it/s]
 13%|█▎        | 50/391 [00:22<02:24,  2.37it/s]
 13%|█▎        | 51/391 [00:22<02:17,  2.48it/s]
 13%|█▎        | 52/391 [00:22<02:17,  2.47it/s]
 14%|█▎        | 53/391 [00:23<02:27,  2.29it/s]
 14%|█▍        | 54/391 [00:23<02:16,  2.46it/s]
 14%|█▍        | 55/391 [00:24<02:15,  2.49it/s]
 14%|█▍        | 56/391 [00:24<02:18,  2.42it/s]
 15%|█▍        | 57/391 [00:25<02:24,  2.31it/s]
 15%|█▍        | 58/391 [00:25<02:17,  2.43it/s]
 15%|█▌        | 59/391 [00:25<02:13,  2.48it/s]
 15%|█▌        | 60/391 [00:26<02:03,  2.68it/s]
 16%|█▌        | 61/391 [00:26<02:06,  2.61it/s]
 16%|█▌        | 62/391 [00:26<02:06,  2.60it/s]
 16%|█▌        | 63/391 [00:27<02:07,  2.57it/s]
 16%|█▋        | 64/391 [00:27<02:10,  2.51it/s]
 17%|█▋        | 65/391 [00:28<01:58,  2.75it/s]
 17%|█▋        | 66/391 [00:28<01:56,  2.79it/s]
 17%|█▋        | 67/391 [00:28<02:02,  2.65it/s]
 17%|█▋        | 68/391 [00:29<01:59,  2.71it/s]
 18%|█▊        | 69/391 [00:29<02:03,  2.61it/s]
 18%|█▊        | 70/391 [00:29<02:01,  2.65it/s]
 18%|█▊        | 71/391 [00:30<02:01,  2.64it/s]
 18%|█▊        | 72/391 [00:30<02:03,  2.58it/s]
 19%|█▊        | 73/391 [00:31<01:59,  2.66it/s]
 19%|█▉        | 74/391 [00:31<02:08,  2.47it/s]
 19%|█▉        | 75/391 [00:32<02:25,  2.17it/s]
 19%|█▉        | 76/391 [00:32<02:17,  2.29it/s]
 20%|█▉        | 77/391 [00:33<02:47,  1.87it/s]
 20%|█▉        | 78/391 [00:33<02:58,  1.76it/s]
 20%|██        | 79/391 [00:34<02:47,  1.87it/s]
 20%|██        | 80/391 [00:34<02:40,  1.94it/s]
 21%|██        | 81/391 [00:35<02:29,  2.08it/s]
 21%|██        | 82/391 [00:35<02:19,  2.21it/s]
 21%|██        | 83/391 [00:36<02:23,  2.14it/s]
 21%|██▏       | 84/391 [00:36<02:20,  2.18it/s]
 22%|██▏       | 85/391 [00:37<02:18,  2.21it/s]
 22%|██▏       | 86/391 [00:37<02:19,  2.19it/s]
 22%|██▏       | 87/391 [00:38<02:25,  2.09it/s]
 23%|██▎       | 88/391 [00:38<02:38,  1.91it/s]
 23%|██▎       | 89/391 [00:39<02:32,  1.97it/s]
 23%|██▎       | 90/391 [00:39<02:29,  2.01it/s]
 23%|██▎       | 91/391 [00:40<02:26,  2.05it/s]
 24%|██▎       | 92/391 [00:40<02:17,  2.17it/s]
 24%|██▍       | 93/391 [00:40<02:04,  2.39it/s]
 24%|██▍       | 94/391 [00:41<02:07,  2.34it/s]
 24%|██▍       | 95/391 [00:41<02:12,  2.23it/s]
 25%|██▍       | 96/391 [00:42<02:05,  2.35it/s]
 25%|██▍       | 97/391 [00:42<02:01,  2.43it/s]
 25%|██▌       | 98/391 [00:42<01:56,  2.51it/s]
 25%|██▌       | 99/391 [00:43<01:50,  2.63it/s]
 26%|██▌       | 100/391 [00:43<01:53,  2.57it/s]
 26%|██▌       | 101/391 [00:43<01:50,  2.63it/s]
 26%|██▌       | 102/391 [00:44<01:51,  2.59it/s]
 26%|██▋       | 103/391 [00:45<02:11,  2.19it/s]
 27%|██▋       | 104/391 [00:45<02:11,  2.19it/s]
 27%|██▋       | 105/391 [00:45<02:06,  2.25it/s]
 27%|██▋       | 106/391 [00:46<02:21,  2.01it/s]
 27%|██▋       | 107/391 [00:47<02:32,  1.86it/s]
 28%|██▊       | 108/391 [00:47<02:21,  2.00it/s]
 28%|██▊       | 109/391 [00:48<02:17,  2.05it/s]
 28%|██▊       | 110/391 [00:48<02:14,  2.09it/s]
 28%|██▊       | 111/391 [00:48<02:15,  2.07it/s]
 29%|██▊       | 112/391 [00:49<02:13,  2.09it/s]
 29%|██▉       | 113/391 [00:49<02:13,  2.08it/s]
 29%|██▉       | 114/391 [00:50<02:25,  1.90it/s]
 29%|██▉       | 115/391 [00:50<02:09,  2.12it/s]
 30%|██▉       | 116/391 [00:51<02:19,  1.97it/s]
 30%|██▉       | 117/391 [00:51<02:15,  2.02it/s]
 30%|███       | 118/391 [00:52<02:23,  1.90it/s]
 30%|███       | 119/391 [00:53<02:30,  1.81it/s]
 31%|███       | 120/391 [00:53<02:29,  1.82it/s]
 31%|███       | 121/391 [00:54<02:18,  1.95it/s]
 31%|███       | 122/391 [00:54<02:10,  2.06it/s]
 31%|███▏      | 123/391 [00:54<01:59,  2.24it/s]
 32%|███▏      | 124/391 [00:55<01:58,  2.26it/s]
 32%|███▏      | 125/391 [00:55<01:51,  2.39it/s]
 32%|███▏      | 126/391 [00:56<01:57,  2.25it/s]
 32%|███▏      | 127/391 [00:56<01:55,  2.29it/s]
 33%|███▎      | 128/391 [00:57<01:54,  2.29it/s]
 33%|███▎      | 129/391 [00:57<01:41,  2.58it/s]
 33%|███▎      | 130/391 [00:57<01:37,  2.68it/s]
 34%|███▎      | 131/391 [00:58<01:43,  2.52it/s]
 34%|███▍      | 132/391 [00:59<02:25,  1.78it/s]
 34%|███▍      | 133/391 [00:59<02:18,  1.87it/s]
 34%|███▍      | 134/391 [01:00<02:20,  1.83it/s]
 35%|███▍      | 135/391 [01:00<02:24,  1.77it/s]
 35%|███▍      | 136/391 [01:01<02:44,  1.55it/s]
 35%|███▌      | 137/391 [01:02<02:32,  1.67it/s]
 35%|███▌      | 138/391 [01:02<02:25,  1.74it/s]
 36%|███▌      | 139/391 [01:03<02:25,  1.73it/s]
 36%|███▌      | 140/391 [01:03<02:13,  1.87it/s]
 36%|███▌      | 141/391 [01:04<02:14,  1.85it/s]
 36%|███▋      | 142/391 [01:04<01:55,  2.16it/s]
 37%|███▋      | 143/391 [01:04<01:42,  2.42it/s]
 37%|███▋      | 144/391 [01:05<01:50,  2.23it/s]
 37%|███▋      | 145/391 [01:05<01:45,  2.32it/s]
 37%|███▋      | 146/391 [01:06<01:47,  2.27it/s]
 38%|███▊      | 147/391 [01:06<02:03,  1.97it/s]
 38%|███▊      | 148/391 [01:07<02:00,  2.02it/s]
 38%|███▊      | 149/391 [01:07<01:58,  2.04it/s]
 38%|███▊      | 150/391 [01:08<01:58,  2.03it/s]
 39%|███▊      | 151/391 [01:08<01:59,  2.00it/s]
 39%|███▉      | 152/391 [01:09<01:50,  2.16it/s]
 39%|███▉      | 153/391 [01:09<01:45,  2.27it/s]
 39%|███▉      | 154/391 [01:09<01:42,  2.31it/s]
 40%|███▉      | 155/391 [01:10<01:42,  2.30it/s]
 40%|███▉      | 156/391 [01:10<01:46,  2.21it/s]
 40%|████      | 157/391 [01:11<01:43,  2.26it/s]
 40%|████      | 158/391 [01:11<01:58,  1.96it/s]
 41%|████      | 159/391 [01:12<02:07,  1.82it/s]
 41%|████      | 160/391 [01:13<02:01,  1.90it/s]
 41%|████      | 161/391 [01:13<01:48,  2.12it/s]
 41%|████▏     | 162/391 [01:13<01:53,  2.02it/s]
 42%|████▏     | 163/391 [01:14<02:03,  1.85it/s]
 42%|████▏     | 164/391 [01:15<01:57,  1.93it/s]
 42%|████▏     | 165/391 [01:15<01:44,  2.15it/s]
 42%|████▏     | 166/391 [01:15<01:34,  2.38it/s]
 43%|████▎     | 167/391 [01:16<01:41,  2.21it/s]
 43%|████▎     | 168/391 [01:16<01:35,  2.33it/s]
 43%|████▎     | 169/391 [01:17<01:45,  2.11it/s]
 43%|████▎     | 170/391 [01:17<01:35,  2.31it/s]
 44%|████▎     | 171/391 [01:18<01:39,  2.21it/s]
 44%|████▍     | 172/391 [01:18<01:28,  2.48it/s]
 44%|████▍     | 173/391 [01:18<01:33,  2.33it/s]
 45%|████▍     | 174/391 [01:19<01:23,  2.59it/s]
 45%|████▍     | 175/391 [01:19<01:21,  2.66it/s]
 45%|████▌     | 176/391 [01:19<01:22,  2.61it/s]
 45%|████▌     | 177/391 [01:20<01:19,  2.69it/s]
 46%|████▌     | 178/391 [01:20<01:29,  2.38it/s]
 46%|████▌     | 179/391 [01:21<01:24,  2.50it/s]
 46%|████▌     | 180/391 [01:21<01:42,  2.06it/s]
 46%|████▋     | 181/391 [01:22<01:34,  2.22it/s]
 47%|████▋     | 182/391 [01:22<01:29,  2.35it/s]
 47%|████▋     | 183/391 [01:23<01:34,  2.21it/s]
 47%|████▋     | 184/391 [01:23<01:31,  2.26it/s]
 47%|████▋     | 185/391 [01:23<01:26,  2.38it/s]
 48%|████▊     | 186/391 [01:24<01:20,  2.53it/s]
 48%|████▊     | 187/391 [01:24<01:17,  2.63it/s]
 48%|████▊     | 188/391 [01:24<01:22,  2.46it/s]
 48%|████▊     | 189/391 [01:25<01:18,  2.58it/s]
 49%|████▊     | 190/391 [01:25<01:15,  2.65it/s]
 49%|████▉     | 191/391 [01:26<01:20,  2.48it/s]
 49%|████▉     | 192/391 [01:26<01:18,  2.53it/s]
 49%|████▉     | 193/391 [01:26<01:19,  2.49it/s]
 50%|████▉     | 194/391 [01:27<01:15,  2.60it/s]
 50%|████▉     | 195/391 [01:27<01:19,  2.48it/s]
 50%|█████     | 196/391 [01:28<01:14,  2.61it/s]
 50%|█████     | 197/391 [01:28<01:23,  2.33it/s]
 51%|█████     | 198/391 [01:29<01:26,  2.23it/s]
 51%|█████     | 199/391 [01:29<01:21,  2.35it/s]
 51%|█████     | 200/391 [01:29<01:12,  2.64it/s]
 51%|█████▏    | 201/391 [01:29<01:02,  3.02it/s]
 52%|█████▏    | 202/391 [01:30<01:03,  2.97it/s]
 52%|█████▏    | 203/391 [01:30<01:10,  2.66it/s]
 52%|█████▏    | 204/391 [01:31<01:11,  2.62it/s]
 52%|█████▏    | 205/391 [01:31<01:15,  2.45it/s]
 53%|█████▎    | 206/391 [01:32<01:19,  2.33it/s]
 53%|█████▎    | 207/391 [01:32<01:24,  2.19it/s]
 53%|█████▎    | 208/391 [01:32<01:18,  2.34it/s]
 53%|█████▎    | 209/391 [01:33<01:20,  2.27it/s]
 54%|█████▎    | 210/391 [01:33<01:17,  2.35it/s]
 54%|█████▍    | 211/391 [01:34<01:13,  2.44it/s]
 54%|█████▍    | 212/391 [01:34<01:08,  2.61it/s]
 54%|█████▍    | 213/391 [01:35<01:14,  2.38it/s]
 55%|█████▍    | 214/391 [01:35<01:21,  2.16it/s]
 55%|█████▍    | 215/391 [01:35<01:12,  2.42it/s]
 55%|█████▌    | 216/391 [01:36<01:06,  2.61it/s]
 55%|█████▌    | 217/391 [01:36<01:02,  2.78it/s]
 56%|█████▌    | 218/391 [01:36<01:06,  2.61it/s]
 56%|█████▌    | 219/391 [01:37<01:08,  2.51it/s]
 56%|█████▋    | 220/391 [01:37<01:09,  2.46it/s]
 57%|█████▋    | 221/391 [01:38<01:06,  2.57it/s]
 57%|█████▋    | 222/391 [01:38<01:01,  2.76it/s]
 57%|█████▋    | 223/391 [01:38<00:59,  2.85it/s]
 57%|█████▋    | 224/391 [01:39<00:59,  2.81it/s]
 58%|█████▊    | 225/391 [01:39<01:07,  2.46it/s]
 58%|█████▊    | 226/391 [01:40<01:10,  2.34it/s]
 58%|█████▊    | 227/391 [01:40<01:17,  2.12it/s]
 58%|█████▊    | 228/391 [01:41<01:09,  2.35it/s]
 59%|█████▊    | 229/391 [01:41<01:13,  2.21it/s]
 59%|█████▉    | 230/391 [01:41<01:11,  2.24it/s]
 59%|█████▉    | 231/391 [01:42<01:06,  2.42it/s]
 59%|█████▉    | 232/391 [01:42<01:09,  2.28it/s]
 60%|█████▉    | 233/391 [01:43<01:08,  2.30it/s]
 60%|█████▉    | 234/391 [01:43<01:05,  2.40it/s]
 60%|██████    | 235/391 [01:43<01:02,  2.48it/s]
 60%|██████    | 236/391 [01:44<01:02,  2.47it/s]
 61%|██████    | 237/391 [01:44<00:57,  2.67it/s]
 61%|██████    | 238/391 [01:45<00:57,  2.66it/s]
 61%|██████    | 239/391 [01:45<00:58,  2.58it/s]
 61%|██████▏   | 240/391 [01:45<00:55,  2.70it/s]
 62%|██████▏   | 241/391 [01:46<00:55,  2.70it/s]
 62%|██████▏   | 242/391 [01:46<00:58,  2.56it/s]
 62%|██████▏   | 243/391 [01:47<00:58,  2.52it/s]
 62%|██████▏   | 244/391 [01:47<00:55,  2.63it/s]
 63%|██████▎   | 245/391 [01:47<00:55,  2.63it/s]
 63%|██████▎   | 246/391 [01:48<00:52,  2.78it/s]
 63%|██████▎   | 247/391 [01:48<00:55,  2.58it/s]
 63%|██████▎   | 248/391 [01:48<00:53,  2.69it/s]
 64%|██████▎   | 249/391 [01:49<00:52,  2.68it/s]
 64%|██████▍   | 250/391 [01:49<00:53,  2.64it/s]
 64%|██████▍   | 251/391 [01:50<00:53,  2.60it/s]
 64%|██████▍   | 252/391 [01:50<00:55,  2.50it/s]
 65%|██████▍   | 253/391 [01:50<00:51,  2.70it/s]
 65%|██████▍   | 254/391 [01:51<00:48,  2.85it/s]
 65%|██████▌   | 255/391 [01:51<00:52,  2.57it/s]
 65%|██████▌   | 256/391 [01:51<00:52,  2.57it/s]
 66%|██████▌   | 257/391 [01:52<00:50,  2.63it/s]
 66%|██████▌   | 258/391 [01:52<00:54,  2.43it/s]
 66%|██████▌   | 259/391 [01:53<00:54,  2.44it/s]
 66%|██████▋   | 260/391 [01:53<00:52,  2.49it/s]
 67%|██████▋   | 261/391 [01:53<00:50,  2.57it/s]
 67%|██████▋   | 262/391 [01:54<00:46,  2.77it/s]
 67%|██████▋   | 263/391 [01:54<00:47,  2.68it/s]
 68%|██████▊   | 264/391 [01:55<00:50,  2.52it/s]
 68%|██████▊   | 265/391 [01:55<00:50,  2.50it/s]
 68%|██████▊   | 266/391 [01:55<00:51,  2.44it/s]
 68%|██████▊   | 267/391 [01:56<00:47,  2.59it/s]
 69%|██████▊   | 268/391 [01:56<00:48,  2.53it/s]
 69%|██████▉   | 269/391 [01:57<00:48,  2.54it/s]
 69%|██████▉   | 270/391 [01:57<00:50,  2.41it/s]
 69%|██████▉   | 271/391 [01:57<00:49,  2.44it/s]
 70%|██████▉   | 272/391 [01:58<00:45,  2.60it/s]
 70%|██████▉   | 273/391 [01:58<00:46,  2.56it/s]
 70%|███████   | 274/391 [01:59<00:47,  2.44it/s]
 70%|███████   | 275/391 [01:59<00:47,  2.45it/s]
 71%|███████   | 276/391 [01:59<00:47,  2.42it/s]
 71%|███████   | 277/391 [02:00<00:48,  2.34it/s]
 71%|███████   | 278/391 [02:00<00:48,  2.35it/s]
 71%|███████▏  | 279/391 [02:01<00:46,  2.38it/s]
 72%|███████▏  | 280/391 [02:01<00:44,  2.48it/s]
 72%|███████▏  | 281/391 [02:02<00:45,  2.44it/s]
 72%|███████▏  | 282/391 [02:02<00:47,  2.32it/s]
 72%|███████▏  | 283/391 [02:02<00:45,  2.38it/s]
 73%|███████▎  | 284/391 [02:03<00:41,  2.55it/s]
 73%|███████▎  | 285/391 [02:03<00:41,  2.53it/s]
 73%|███████▎  | 286/391 [02:04<00:46,  2.27it/s]
 73%|███████▎  | 287/391 [02:04<00:44,  2.35it/s]
 74%|███████▎  | 288/391 [02:04<00:43,  2.38it/s]
 74%|███████▍  | 289/391 [02:05<00:44,  2.28it/s]
 74%|███████▍  | 290/391 [02:05<00:44,  2.28it/s]
 74%|███████▍  | 291/391 [02:06<00:41,  2.43it/s]
 75%|███████▍  | 292/391 [02:06<00:39,  2.52it/s]
 75%|███████▍  | 293/391 [02:07<00:40,  2.45it/s]
 75%|███████▌  | 294/391 [02:07<00:42,  2.26it/s]
 75%|███████▌  | 295/391 [02:07<00:38,  2.50it/s]
 76%|███████▌  | 296/391 [02:08<00:35,  2.65it/s]
 76%|███████▌  | 297/391 [02:08<00:38,  2.42it/s]
 76%|███████▌  | 298/391 [02:09<00:39,  2.33it/s]
 76%|███████▋  | 299/391 [02:09<00:39,  2.35it/s]
 77%|███████▋  | 300/391 [02:09<00:38,  2.39it/s]
 77%|███████▋  | 301/391 [02:10<00:36,  2.46it/s]
 77%|███████▋  | 302/391 [02:10<00:35,  2.53it/s]
 77%|███████▋  | 303/391 [02:10<00:31,  2.81it/s]
 78%|███████▊  | 304/391 [02:11<00:32,  2.70it/s]
 78%|███████▊  | 305/391 [02:11<00:33,  2.58it/s]
 78%|███████▊  | 306/391 [02:12<00:33,  2.52it/s]
 79%|███████▊  | 307/391 [02:12<00:33,  2.51it/s]
 79%|███████▉  | 308/391 [02:13<00:36,  2.30it/s]
 79%|███████▉  | 309/391 [02:13<00:33,  2.47it/s]
 79%|███████▉  | 310/391 [02:13<00:31,  2.54it/s]
 80%|███████▉  | 311/391 [02:14<00:33,  2.36it/s]
 80%|███████▉  | 312/391 [02:14<00:33,  2.33it/s]
 80%|████████  | 313/391 [02:15<00:31,  2.47it/s]
 80%|████████  | 314/391 [02:15<00:30,  2.54it/s]
 81%|████████  | 315/391 [02:15<00:28,  2.64it/s]
 81%|████████  | 316/391 [02:16<00:27,  2.77it/s]
 81%|████████  | 317/391 [02:16<00:27,  2.68it/s]
 81%|████████▏ | 318/391 [02:16<00:28,  2.55it/s]
 82%|████████▏ | 319/391 [02:17<00:29,  2.41it/s]
 82%|████████▏ | 320/391 [02:17<00:31,  2.29it/s]
 82%|████████▏ | 321/391 [02:18<00:27,  2.51it/s]
 82%|████████▏ | 322/391 [02:18<00:30,  2.27it/s]
 83%|████████▎ | 323/391 [02:19<00:30,  2.20it/s]
 83%|████████▎ | 324/391 [02:19<00:28,  2.38it/s]
 83%|████████▎ | 325/391 [02:19<00:26,  2.48it/s]
 83%|████████▎ | 326/391 [02:20<00:25,  2.53it/s]
 84%|████████▎ | 327/391 [02:20<00:25,  2.53it/s]
 84%|████████▍ | 328/391 [02:21<00:24,  2.60it/s]
 84%|████████▍ | 329/391 [02:21<00:25,  2.45it/s]
 84%|████████▍ | 330/391 [02:21<00:24,  2.51it/s]
 85%|████████▍ | 331/391 [02:22<00:23,  2.52it/s]
 85%|████████▍ | 332/391 [02:22<00:23,  2.48it/s]
 85%|████████▌ | 333/391 [02:23<00:23,  2.45it/s]
 85%|████████▌ | 334/391 [02:23<00:24,  2.36it/s]
 86%|████████▌ | 335/391 [02:24<00:24,  2.33it/s]
 86%|████████▌ | 336/391 [02:24<00:22,  2.40it/s]
 86%|████████▌ | 337/391 [02:24<00:20,  2.57it/s]
 86%|████████▋ | 338/391 [02:25<00:20,  2.62it/s]
 87%|████████▋ | 339/391 [02:25<00:21,  2.45it/s]
 87%|████████▋ | 340/391 [02:26<00:20,  2.50it/s]
 87%|████████▋ | 341/391 [02:26<00:19,  2.57it/s]
 87%|████████▋ | 342/391 [02:26<00:19,  2.48it/s]
 88%|████████▊ | 343/391 [02:27<00:20,  2.30it/s]
 88%|████████▊ | 344/391 [02:27<00:21,  2.22it/s]
 88%|████████▊ | 345/391 [02:28<00:20,  2.20it/s]
 88%|████████▊ | 346/391 [02:28<00:20,  2.24it/s]
 89%|████████▊ | 347/391 [02:29<00:20,  2.12it/s]
 89%|████████▉ | 348/391 [02:29<00:22,  1.95it/s]
 89%|████████▉ | 349/391 [02:30<00:23,  1.81it/s]
 90%|████████▉ | 350/391 [02:30<00:21,  1.91it/s]
 90%|████████▉ | 351/391 [02:31<00:20,  1.97it/s]
 90%|█████████ | 352/391 [02:31<00:17,  2.19it/s]
 90%|█████████ | 353/391 [02:32<00:17,  2.19it/s]
 91%|█████████ | 354/391 [02:32<00:16,  2.22it/s]
 91%|█████████ | 355/391 [02:33<00:15,  2.29it/s]
 91%|█████████ | 356/391 [02:33<00:14,  2.39it/s]
 91%|█████████▏| 357/391 [02:33<00:13,  2.59it/s]
 92%|█████████▏| 358/391 [02:34<00:13,  2.50it/s]
 92%|█████████▏| 359/391 [02:34<00:12,  2.54it/s]
 92%|█████████▏| 360/391 [02:34<00:11,  2.59it/s]
 92%|█████████▏| 361/391 [02:35<00:10,  2.81it/s]
 93%|█████████▎| 362/391 [02:35<00:09,  2.90it/s]
 93%|█████████▎| 363/391 [02:35<00:10,  2.67it/s]
 93%|█████████▎| 364/391 [02:36<00:10,  2.70it/s]
 93%|█████████▎| 365/391 [02:36<00:10,  2.53it/s]
 94%|█████████▎| 366/391 [02:37<00:10,  2.33it/s]
 94%|█████████▍| 367/391 [02:37<00:10,  2.38it/s]
 94%|█████████▍| 368/391 [02:38<00:09,  2.41it/s]
 94%|█████████▍| 369/391 [02:38<00:08,  2.52it/s]
 95%|█████████▍| 370/391 [02:38<00:08,  2.60it/s]
 95%|█████████▍| 371/391 [02:39<00:07,  2.82it/s]
 95%|█████████▌| 372/391 [02:39<00:07,  2.65it/s]
 95%|█████████▌| 373/391 [02:39<00:06,  2.68it/s]
 96%|█████████▌| 374/391 [02:40<00:06,  2.61it/s]
 96%|█████████▌| 375/391 [02:40<00:06,  2.56it/s]
 96%|█████████▌| 376/391 [02:41<00:05,  2.52it/s]
